"","anoxic_1","anoxic_2","attachment.control_1","attachment.control_2","attachment_1","attachment_2","biofilm.24h_1","biofilm.24h_2","biofilm.48h_1","biofilm.48h_2","low.phosphate_1","low.phosphate_2","exponential.growth_1","exponential.growth_2","exponential.growth_3","exponential.growth_4","exponential.growth_5","exponential.growth_6","ex.vivo.tumor_1","ex.vivo.tumor_2","heat.shock_42_1","heat.shock_42_2","heat.shock_50_1","heat.shock_50_2","heat.shock_50_3","heat.shock_50_4","iron.starvation_1","iron.starvation_2","iron.starvation_3","iron.starvation_4","iron.starvation_5","iron.starvation_6","iron.starvation_7","iron.starvation_8","low.osmolarity_1","low.osmolarity_2","low.osmolarity_3","low.osmolarity_4","stationary.phase_1","stationary.phase_2","transitional.growth_1","transitional.growth_2","transitional.growth_3","transitional.growth_4","transitional.growth_5","transitional.growth_6","transitional.growth_7"
"PA14_13420",4.32603027121996,4.80586245524029,4.43377290644135,4.75670397099038,4.63393035662567,4.38834205003191,4.32137303703288,4.37782742696174,5.0328847299893,4.53584465558677,5.75605859612242,5.59523067149279,4.47142370856399,4.31621850869216,4.1604478498411,4.62626452432796,4.95199736471828,4.2468340407253,4.03776090450442,5.51465479380997,5.45509324427571,5.07696609571662,6.87698453251963,7.62579903209012,6.35169229603539,7.29883642061741,4.36991256407127,4.40206586453912,4.31384985737681,4.04810245578952,4.72938259844511,4.78264451160609,4.03519092528995,4.66554158603975,3.81454342756998,4.06113702713775,4.6475282805033,4.20128141952836,4.26914770062826,4.60380958395239,5.00704804518523,4.76734363551854,4.89493297965345,4.17031158486003,4.60620124958522,4.61772582101845,5.05709642788367
"PA14_14300",4.0656717692232,3.16066794659814,2.89056522489752,2.06627534492862,3.02210163349562,3.19175660680364,3.96155650770476,3.92361225755197,4.72161354397026,3.84221477341848,2.94062757208118,3.27251132064323,3.22919550943785,3.76858666346877,2.98278852043778,3.56867093527253,3.71131470352071,2.87675417268549,4.40761634305479,2.06627534492862,3.4729309904696,3.49660833915012,7.68637066113085,7.45841235535609,5.94507247779792,8.01254961781201,3.46064301152838,2.54674817492278,3.27182394682437,3.03074250724318,3.67732682976497,3.71456600692388,2.59464541809532,2.70806558518832,3.11527972668102,2.9339834370312,3.87074557299073,3.70193625211729,3.47986794947155,3.80549659832687,2.06627534492862,3.23253701503444,2.06627534492862,2.06627534492862,3.38848707725159,2.92699273646834,2.87156039820215
"PA14_14310",4.32603027121996,4.80586245524029,2.89056522489752,2.98464839545581,4.07630859097117,3.4970341112458,4.32137303703288,4.85714759964083,5.28720402028302,5.4166191802741,5.77719726802173,4.95785841839012,5.14575291560769,5.34493174264894,4.56153091098171,4.23243480226561,4.15897067497727,4.44753413552342,5.61591813750743,4.06701201952996,5.86600880502006,5.96737438375453,8.8020541639074,7.24346668529769,7.54604298835615,8.78890756625969,5.90057000599291,4.8512757348442,5.28209482345204,4.95986190039711,4.84541899312535,4.74119406320468,5.31272411455185,4.84957947489334,5.02298086547963,4.96498397028837,6.23282754323335,4.98935623406449,5.7399234572856,6.38595153655278,6.09498518218566,4.88016979514754,5.31417668098794,3.61413951352199,4.31355858797183,4.38664837193751,4.4802770860349
"PA14_19910",5.86534135310873,6.43519135552406,4.43377290644135,4.43332864785103,5.4660957277001,5.67025576166871,4.32137303703288,3.92361225755197,6.5749072100323,5.7436394702897,5.47437844324605,4.88251567071323,3.22919550943785,3.17870149937668,2.7639842117458,2.06627534492862,3.77705634474597,2.64308681658727,5.31623055458705,5.78696159055306,7.72899451164555,7.16084887629872,7.10555902304557,7.99038593960213,7.784197332529,7.76772467311415,5.22853506989864,6.09017821248319,5.96673898682667,6.85231099671114,5.60088891400447,6.44820464069329,5.64562882648085,6.72719787229552,2.06627534492862,2.06627534492862,2.06627534492862,3.04324644571707,7.41426739415193,7.64658217821318,5.96670038071489,3.53017155145975,4.99955796040583,3.61413951352199,4.18474023580932,3.51734631620742,3.78665510143433
"PA14_21690",7.16212707470786,5.52074759541694,6.1279430731148,5.48681933572473,5.69734785230402,5.83835394578363,6.37723423999158,6.6198557552061,6.29821876487683,6.579872467622,6.1123105017552,6.03343201054562,6.14136737124943,6.11413473923032,6.00072933222958,6.05096330979051,6.60678838200479,5.90650141150672,6.42052458449118,6.8068609832555,8.15683160390586,6.45373525002526,8.68734914760419,10.8798881232245,8.9888423027156,9.74172319519159,6.23448113004174,6.10010926872246,6.1762738569522,6.78392640024772,6.80329168184707,6.64789856636184,6.24303207169195,6.37768864069909,5.86295336284094,5.77854752032351,6.45387015810579,6.22837795098608,6.31593652113676,6.43591948983792,6.04504267585337,6.78215825182464,6.51813884475488,6.16488833723868,5.73602532993271,5.87100199223564,6.20463745710646
"PA14_22090",5.29713246454347,5.99347906336724,4.10341782091508,3.60932862355085,5.18957512655888,4.8231774547528,4.60363965675579,3.18590382992242,5.80172228446716,4.99043182209415,5.73460172826705,5.39521170371786,4.20422147768163,4.04145776698868,3.50095412479292,4.11243868467195,3.56754269898212,4.00959333160283,7.30999331764022,6.92368353981429,5.45509324427571,5.29217616350382,7.66447663580508,6.43574040922027,7.53102509008769,7.2888167015932,4.61867875992814,4.94385535792388,4.66625871479436,4.56437967872995,3.84727761389406,4.51269841855968,4.59230403746402,4.80582493742658,4.0506416741798,3.90822768286164,4.31577986896369,4.11602579609361,4.68526385797879,3.80549659832687,3.81565098500407,3.8459199667542,4.00638977612198,4.85681608821062,4.18474023580932,3.60917018766712,3.78665510143433
"PA14_22120",6.21052303160633,6.98916703538948,5.47592525135242,5.23837133738239,5.18957512655888,5.47960761598063,6.14150156003395,4.17058772010567,7.33808605039616,7.06670334893211,5.71281681758504,5.54780728244079,5.07474743624749,5.14349553261552,4.57719065300776,5.51102058012961,6.70927885573295,4.64234374694839,8.20689283281171,7.81515135257872,6.68593509373491,6.72174454899009,8.17471802846155,8.59537263606817,8.22457438879867,8.66276789243434,5.41668275285816,5.56642443778515,5.17876785739127,5.42397301381474,5.46453007722825,5.31824150006932,5.62904682129744,5.57312455517829,4.71231497404348,3.90822768286164,4.11251447625092,4.73723565563775,5.56012649265188,6.31650103964008,4.64683720064625,4.86199355856875,4.37215778194982,5.80153886490207,5.20915084802569,4.80363144590732,4.28760061503933
"PA14_22550",6.27059222320269,6.55663474874668,5.05017521796155,5.23837133738239,4.74344924397619,5.03837112933094,5.0368945170863,4.85714759964083,5.50256583102676,4.37221551057607,4.86717102249779,4.80283915149207,4.89746135990603,4.58461850478657,4.73851752605171,4.93117960718935,5.54138283296739,5.14390546533752,5.74496101143142,6.21251776150566,6.09629693649429,5.83755255385774,9.32408693088259,10.9856066194212,8.70881487421117,9.82895339646052,4.70132856416225,4.40206586453912,4.37939876795454,4.88932246332738,4.72938259844511,4.69845374686526,4.44438427926891,4.2676280289935,4.79676712226078,5.29102594674724,4.78723510579542,4.89394249260337,5.98741401997865,5.05879892843993,4.95315190890972,4.88016979514754,5.95207770152208,4.55674763292773,4.7614419372294,4.53564067407032,4.86793447151764
"PA14_23590",4.0656717692232,4.33228853262041,2.06627534492862,2.98464839545581,2.06627534492862,3.4970341112458,3.96155650770476,4.55705715960732,4.15076866328424,4.37221551057607,3.92104539792977,3.27251132064323,3.1820587295556,3.03538539860195,3.04382047836179,2.06627534492862,3.3093064946382,3.32442316630733,4.03776090450442,2.06627534492862,4.63805356905727,3.49660833915012,8.30776094518233,8.7752720854481,7.87420298359097,9.37608169513962,3.21871855178687,3.3049697599005,3.49088216382819,4.04810245578952,3.76532875498989,3.10862405713581,2.97163312596332,3.16064957750391,2.68069453342055,3.27620783609213,2.06627534492862,3.25214216986337,3.56969452317106,4.26485954977423,3.67778357325891,3.58092151428132,3.08951592946479,4.17031158486003,3.08013113097399,3.13659915037359,3.52899917417269
"PA14_23610",5.86534135310873,4.66557794559886,2.89056522489752,3.34483700758027,3.66862232206044,3.62211837047504,4.60363965675579,3.92361225755197,4.46637737751569,4.08112248757252,4.00024500697641,4.05555024463067,3.35833163104066,3.2427589839195,2.98278852043778,3.22278262154679,3.09120224737704,3.43651236114419,3.51031537860161,2.06627534492862,5.01070505105521,4.45034212390031,7.81117995618192,8.93520209244796,7.47980417310463,9.17059059247102,4.26322238586123,3.38514063323126,4.24487489506303,4.21741139340078,3.58211253436341,3.61753064439571,3.98054925616472,3.88476318108281,3.72448330049221,3.27620783609213,3.56873034142265,3.42382988965961,3.80322531217434,4.26485954977423,3.52130760896104,3.76402091453493,3.48590609619879,2.06627534492862,3.69456516032746,3.41716003506958,3.31663459910115
"PA14_23620",4.32603027121996,4.93318414234389,4.52783185518608,4.65721339665195,3.02210163349562,4.38834205003191,5.63424770145713,5.21217607257589,5.68948851685122,4.93396158770563,5.62218269439651,5.44792410972625,5.12583012695232,5.28502080618419,5.45719906745795,5.20932984887632,5.29789107585331,5.74155551968904,4.69666087613183,4.06701201952996,5.50195912364197,5.07696609571662,8.40336891880095,7.29407996955923,7.22369498409986,8.7871302726685,4.82888741329587,4.58831271148836,4.83625528615921,4.62418004433302,4.25028386901653,4.56157301549191,5.08705526654508,4.80582493742658,5.70030054475306,6.20376883869665,5.91282377997228,5.97640973099437,5.3978615643362,5.22139100014489,5.37667481786301,5.62030981740707,5.31417668098794,5.31264648765979,5.1659281495338,5.44317228483004,5.32468264326142
"PA14_23680",11.6039433208755,11.0440247200241,4.33259757760921,4.16420117808275,5.02784304680335,4.18043894808236,9.29659748012383,8.70276658257287,8.69694115158466,8.42048597611462,9.31374815359549,9.32116562947452,6.69284393546436,6.84323081732792,6.88374845661543,6.70054399729996,7.16800119861313,6.38322118761679,10.4355666086518,10.1186821862441,11.9815769349492,10.2612846497332,12.0071879761644,12.3310824603486,11.8936458056588,12.8975380788633,7.94479163908751,7.74850096003181,8.04768649578245,7.44990303023144,7.92750519599356,7.81980038700291,7.55295117523284,7.92204370048779,7.16971240555411,6.2341019664144,7.74456218954414,7.86261522749914,9.00710097589936,8.03420473515278,3.33880435475584,8.30057040249396,3.77442510699894,5.1032071901322,3.47333673490053,4.68253863661007,4.33845175291253
"PA14_24440",4.0656717692232,3.88479150035994,3.97145576999065,3.60932862355085,2.06627534492862,3.19175660680364,4.32137303703288,4.98579283324916,4.72161354397026,4.37221551057607,4.39384506227759,4.53163870585004,4.77393337803665,4.97083565765026,4.81911623506607,4.74865802597208,4.66199458503805,4.32570325361419,4.69666087613183,5.17730757815614,6.32084454415828,5.29217616350382,7.23751721583912,6.92798033220353,6.79102808074631,7.87203678434013,4.82888741329587,5.36587629035546,5.14256597726836,5.07002351921107,4.60261900166985,4.78264451160609,4.78779223026979,4.9331456429409,3.81454342756998,4.19760190623095,3.87074557299073,4.49580508869501,4.45133237438959,3.55930330748658,5.6693574276245,5.33792106083141,5.31417668098794,3.61413951352199,5.3117331468108,5.25498844364061,4.93388866072103
"PA14_24860",5.51279622476427,4.93318414234389,3.45879705600323,4.16420117808275,4.51483223007274,4.62306377993508,6.37723423999158,5.93357155394857,7.39257872892093,6.63318662837285,9.02403604115728,9.00566093504949,3.22919550943785,3.41325706271312,3.25282721438393,3.9082147041657,3.6416739953064,2.96955468802791,6.25772546039392,6.01550712532003,9.29259744512149,10.5512968444168,9.47159177441238,9.97419240222777,9.94429982227397,10.6462705233414,6.38838229938282,6.43407518429544,6.03679351132655,6.40763331441184,6.35690065632645,7.69285182674028,6.40694871179919,7.55264526469436,3.11527972668102,2.06627534492862,3.56873034142265,3.04324644571707,5.2145351477144,5.75793762158975,5.91198125865758,4.15928861470061,5.92613198871633,5.31264648765979,5.27159203838511,3.94008679499021,4.60855294926391
"PA14_26140",8.67984920932267,9.43748614599961,2.89056522489752,3.8235298309868,3.39537370903178,3.62211837047504,5.0368945170863,6.05411134220083,5.50256583102676,6.7663886561139,4.50263562467903,4.31498430338399,3.89271130738825,3.91255010977473,3.874916547489,3.83195080842057,4.20522488847793,3.26340184743899,6.69942360567555,6.92368353981429,4.35324689855896,4.10249518968841,7.11366513739727,7.36681441090915,6.72210481236684,7.76772467311415,4.26322238586123,3.92519420721335,4.44186875913996,4.0925678280994,4.64619419997309,4.46198579243243,3.80052856942464,3.9711537914469,3.9768099315891,3.73361355278954,3.87074557299073,3.57148294946082,4.4932400483083,3.80549659832687,4.15519168496359,3.99490191231253,3.08951592946479,4.17031158486003,3.69456516032746,3.8233537674104,2.87156039820215
"PA14_28780",3.73755996802378,4.93318414234389,5.42922036974909,6.00603356581106,5.84905005431549,6.12477412040765,5.63424770145713,5.31300545021809,5.80172228446716,5.4166191802741,6.50226021799994,7.03101878052431,5.04317798317814,4.45712374433202,4.63808427992909,4.23243480226561,4.4147833476462,4.4933182448043,5.8632830840638,7.31436737366802,6.58147961332977,6.69708339967218,8.28642209127839,9.45753983192465,8.70881487421117,8.26838860398613,5.87759234452039,5.84037470267802,5.3937873302828,5.30366825928025,5.70530748702588,5.42536950837579,5.90147686263415,6.1040232682431,4.83712752775123,3.52854418795759,4.6475282805033,5.07865236614191,5.85351108304239,5.59078686305619,5.10897128959272,5.24369074015516,5.14310756835775,4.55674763292773,5.83520186892626,5.15055193317615,5.24961384475909
"PA14_28790",5.0424065259229,5.04980974172529,4.77624847198002,5.23837133738239,5.5864214146375,5.67025576166871,5.75114507480183,3.61435697922547,5.12287856031973,5.19592052627357,4.78471492867884,4.42769551358651,4.86154778902143,4.45712374433202,4.13895658021131,4.11243868467195,3.48816346871907,4.79483080200016,5.47398201292493,7.31436737366802,6.34659323347988,5.64375207653507,7.92143239108175,5.33557978376169,8.8097040125724,8.23226588867366,4.87678098163794,5.71646388594116,5.24848831993803,4.81499979745395,5.3136356449299,4.35440971206966,5.06235639986672,5.7427202958727,4.57498503011571,3.90822768286164,4.6475282805033,4.62186656304332,5.0865070808716,4.82467517517901,4.34001031144319,4.82490864923481,4.20210890152125,4.85681608821062,5.05165859377105,4.76841036936265,4.43465463449354
"PA14_30810",4.89523308269023,4.50921374906651,3.65575198373458,3.8235298309868,3.88934250504385,4.0207014966695,3.45112895890389,2.06627534492862,5.0328847299893,4.08112248757252,4.44934384764777,4.19173979123171,3.94220998070136,4.34076463883027,3.97746281252619,3.07424669463241,4.33490404780246,3.83496873430024,4.40761634305479,2.06627534492862,5.86600880502006,4.45034212390031,7.22260572694273,7.05084665715879,6.8160460634929,7.26856574224527,4.70132856416225,4.89833792921134,4.81321817117167,3.90444669491077,4.55760058401787,4.40928130919383,4.48291365797104,4.89199210329612,3.52035559371688,4.06113702713775,3.15156430089589,4.62186656304332,4.36336273770022,5.05879892843993,4.64683720064625,4.30508663210062,3.63921335492096,3.61413951352199,4.09117106568265,4.00518451831091,3.42811980815594
"PA14_31040",5.40906967797004,5.8096899153377,5.47592525135242,5.30469947223102,4.84487680826574,5.22477722851448,4.32137303703288,4.37782742696174,4.93668751891874,4.68177587588574,4.27537208713582,4.42769551358651,4.95532558501929,5.23518884157036,5.05822393453972,5.34294289542297,4.72508724008183,5.22570648656008,4.93513479317326,5.17730757815614,5.45509324427571,4.99720097977204,8.91758790085137,7.07999201961891,7.45879495531804,8.55618336990868,4.70132856416225,4.80255565917046,5.23137948138389,4.95986190039711,4.64619419997309,4.35440971206966,4.84722605622778,4.39387188312538,5.74273615927657,4.19760190623095,5.65115762094537,5.27977655929064,5.18984662012337,5.01501939657311,4.34001031144319,5.32483890301491,5.09687506818119,4.17031158486003,4.63869237657449,4.83797542552177,4.33845175291253
"PA14_31400",5.1755375594781,4.66557794559886,3.65575198373458,3.8235298309868,2.06627534492862,3.83773891018311,4.83718961606942,4.37782742696174,3.95857074720761,3.96737447037742,5.85875201607299,5.54780728244079,4.48746645765022,4.54344310241997,3.92725011649558,4.66829110087776,4.87120542320351,4.00959333160283,2.06627534492862,4.06701201952996,5.59128743085822,4.56744710272703,6.25491568801623,8.91109928180687,6.18217088998514,7.46376298451008,4.43655306772173,4.67263253726632,4.71701349039699,4.84022043942057,5.17425941792494,5.14054854051111,4.9318476060112,5.43825532310798,4.57498503011571,5.03654986718895,3.87074557299073,4.73723565563775,4.31709523803345,5.29613670154503,3.81565098500407,4.68663907801536,3.77442510699894,3.61413951352199,4.63869237657449,3.8947159727974,4.52440210046264
"PA14_31870",5.86534135310873,5.59866871804905,4.52783185518608,4.00537447641838,4.63393035662567,4.51080551869907,5.21157068310883,3.92361225755197,4.46637737751569,4.68177587588574,4.90662630722785,5.28349630157639,4.73460918077827,4.43464916572023,4.49701360817979,4.66829110087776,5.02835229942705,4.40013029772255,4.93513479317326,5.17730757815614,5.30439660995613,4.62240543483593,6.89591510174785,8.66428902740255,6.77410439842049,7.88206462001492,4.14707424962531,4.10448258451712,4.31384985737681,4.17712152355456,4.5110339285373,4.78264451160609,4.36382758391327,3.88476318108281,4.66805620215803,4.63479045995713,5.03027171034617,3.70193625211729,4.16764105764501,4.26485954977423,4.502144718149,4.74760787457228,4.20210890152125,5.31264648765979,4.31355858797183,4.47801210575842,4.76270459492875
"PA14_34100",5.1755375594781,5.15744520908564,4.33259757760921,4.00537447641838,4.74344924397619,4.91329386903631,5.21157068310883,4.98579283324916,5.85469169569735,6.50556344258743,5.21897797839945,5.029329416218,4.5947227807471,4.60474682965737,4.09486632662307,4.443787916952,4.8431933298999,3.79684920840798,3.51031537860161,4.06701201952996,6.00210325234334,6.00815388682428,8.20914700417546,9.53843543753149,8.42465749316158,8.93731040265723,5.8304971447266,5.74212258669079,6.0465270433612,6.62237805769457,5.68502770707326,6.0263797139546,6.27522708330331,5.91465394066937,3.89834815779437,4.06113702713775,3.15156430089589,4.20128141952836,5.48131464069126,6.28047313407882,5.6693574276245,5.4861357868148,5.89970648934219,4.85681608821062,5.67609215901093,4.97767969853425,4.96572711542214
"PA14_35540",7.4991711296763,7.25117882437203,4.33259757760921,3.34483700758027,3.88934250504385,3.83773891018311,3.45112895890389,4.37782742696174,3.95857074720761,4.53584465558677,4.00024500697641,3.52418444940353,4.24313467327436,4.60474682965737,4.26286952420782,4.23243480226561,3.95519753840987,4.2468340407253,4.40761634305479,4.06701201952996,5.07457196927645,5.47883890106599,7.30277223072095,7.5021165937725,7.03069419217854,6.73832816079829,4.14707424962531,4.01802126239686,4.13405966557373,4.21741139340078,4.36079227707127,3.71456600692388,4.03519092528995,4.2676280289935,3.72448330049221,4.32108189917283,4.9140670211351,3.57148294946082,4.82154593695837,4.00967151294742,4.77763879507773,4.4611184384062,4.52288433942899,4.55674763292773,4.04169305838653,4.49265196658775,4.3874218580644
"PA14_36290",5.1755375594781,3.88479150035994,2.89056522489752,3.8235298309868,3.66862232206044,3.73484041831166,3.96155650770476,4.17058772010567,4.15076866328424,3.54415636539289,4.90662630722785,5.09731863970995,4.72124693780831,4.66340514701687,5.09079756438044,4.34232367507938,4.97791677494188,4.8651724585033,6.42052458449118,7.68891077142051,4.87345377771515,4.62240543483593,6.70514637243091,7.66477539247632,7.17942167708985,7.40468567099928,4.70132856416225,4.6170032633053,4.81321817117167,4.91323598481077,4.98638965904541,4.93702017370497,4.62688975525667,5.04977039904551,5.36139607550236,4.72505541903995,4.4918568421688,4.4280625248183,5.00366654551507,5.29613670154503,3.33880435475584,4.89811066226124,3.30729864048008,4.17031158486003,3.69456516032746,4.23661803097626,3.706953907283
