source	target	weight
PA14_40250	PA14_47400	0.923057686650791
PA14_40260	PA14_47400	0.886299963853947
PA14_40290	PA14_47400	0.930423797501475
PA14_47390	PA14_47400	0.886078537261344
PA14_09230	PA14_55580	0.901718478179928
PA14_09290	PA14_55580	0.890977413052574
PA14_09320	PA14_55580	0.871320367037602
PA14_09340	PA14_55580	0.889522256996864
PA14_09370	PA14_55580	0.85594991542741
PA14_09380	PA14_55580	0.87910428705076
PA14_34870	PA14_55580	0.866699256251505
PA14_38210	PA14_55580	0.87875696308289
PA14_38220	PA14_55580	0.928767269730063
PA14_39810	PA14_55580	0.867817874039434
PA14_40230	PA14_55580	0.876939374397071
PA14_40250	PA14_55580	0.907789870827288
PA14_40260	PA14_55580	0.937933372080989
PA14_40290	PA14_55580	0.909013131207499
PA14_47400	PA14_55580	0.872624044309508
PA14_00620	PA14_55840	0.867049967776195
PA14_09270	PA14_55840	0.855183234227619
PA14_09340	PA14_55840	0.852816593933139
PA14_18140	PA14_55840	0.904434563849814
PA14_26020	PA14_55840	0.854360786624044
PA14_39780	PA14_55840	0.881009576338835
PA14_39810	PA14_55840	0.855462805201603
PA14_40230	PA14_55840	0.934206432501569
PA14_40240	PA14_55840	0.911366492786568
PA14_40250	PA14_55840	0.923786005747902
PA14_40260	PA14_55840	0.888328295669502
