gene	condition	mean_expr	mean_z	active_z_ge_1
PA14_06840	transitional.growth	2.99935922239767	1.00999435179564	TRUE
PA14_06860	transitional.growth	2.33633379341045	0.55887999243438	FALSE
PA14_13250	transitional.growth	2.44889053648844	0.2045656738931	FALSE
PA14_13280	transitional.growth	2.35579729205415	0.48236078067233	FALSE
PA14_13290	transitional.growth	2.69204680644313	0.664055464515092	FALSE
PA14_13300	transitional.growth	2.66301171253796	0.69778187264184	FALSE
PA14_13320	transitional.growth	2.36991119510166	0.699556892029326	FALSE
PA14_13750	transitional.growth	2.52724269782453	0.339060016564338	FALSE
PA14_13770	transitional.growth	2.54683781964054	0.393809016489426	FALSE
PA14_13780	transitional.growth	2.95909835272878	0.773093636514677	FALSE
PA14_13800	transitional.growth	3.00400576528874	1.02469771162362	TRUE
PA14_13810	transitional.growth	2.69995556397731	1.17789713199004	TRUE
PA14_13830	transitional.growth	2.78698605037973	1.06113803275959	TRUE
PA14_13840	transitional.growth	2.57579643051269	0.867473130858798	FALSE
PA14_13850	transitional.growth	2.46524458401949	0.808745584039371	FALSE
PA14_20150	transitional.growth	2.39391768579362	1.07959732177819	TRUE
PA14_20170	transitional.growth	2.50293583852658	1.27497937477176	TRUE
PA14_20180	transitional.growth	2.51533839310219	1.18710701300909	TRUE
PA14_20190	transitional.growth	2.90747470384544	1.25927566320349	TRUE
PA14_20200	transitional.growth	3.09054580748581	1.21290707510871	TRUE
PA14_20230	transitional.growth	2.84070196118681	0.826486334297625	FALSE
PA14_26340	transitional.growth	1.85646998274538	0.255770929220881	FALSE
PA14_47640	transitional.growth	1.98672988764345	-0.623386792102815	FALSE
PA14_03410	transitional.growth	2.61294031331314	-0.541627806793703	FALSE
PA14_07980	transitional.growth	2.60764997173222	-0.741257451772302	FALSE
PA14_07990	transitional.growth	2.62206890896566	-0.199176654509898	FALSE
PA14_08000	transitional.growth	2.6576515281461	-0.218661236352089	FALSE
PA14_08020	transitional.growth	2.66007309820397	-0.239161390500253	FALSE
PA14_08030	transitional.growth	2.87226739617389	-0.171684797584964	FALSE
PA14_08040	transitional.growth	2.77610530377269	-0.235852454060334	FALSE
PA14_08060	transitional.growth	2.87534771746508	-0.607756902392373	FALSE
PA14_08070	transitional.growth	3.13738421909399	-0.359349202456652	FALSE
PA14_08090	transitional.growth	3.00525331467085	-0.323188349784454	FALSE
PA14_08100	transitional.growth	2.81421219933903	-0.149206678351954	FALSE
PA14_08120	transitional.growth	3.03071945007036	-0.380380730064964	FALSE
PA14_08130	transitional.growth	2.72353135534622	-0.329380838548795	FALSE
PA14_08140	transitional.growth	2.49603159095263	-0.308428307337919	FALSE
PA14_08150	transitional.growth	2.75080875207892	-0.396415937055905	FALSE
PA14_08160	transitional.growth	2.35395087885942	-0.385057678971718	FALSE
PA14_08200	transitional.growth	3.0862393764335	0.119579963410681	FALSE
PA14_08210	transitional.growth	3.12448212468033	-0.329227477746866	FALSE
PA14_08220	transitional.growth	2.77500825031998	-0.240167160212993	FALSE
PA14_08230	transitional.growth	2.83495748549621	-0.140054390007849	FALSE
PA14_08240	transitional.growth	3.10823126713779	-0.324902719247219	FALSE
PA14_08250	transitional.growth	2.60496026076569	-0.357499136626001	FALSE
PA14_08260	transitional.growth	2.65631142924095	-0.125967882847631	FALSE
PA14_08270	transitional.growth	2.7035077145898	-0.227830600233146	FALSE
PA14_08280	transitional.growth	2.6295922793367	-0.425409965519627	FALSE
PA14_08300	transitional.growth	3.06379212498518	-0.313049709395843	FALSE
PA14_16140	transitional.growth	2.73146532703009	-0.60335170752076	FALSE
PA14_16150	transitional.growth	2.75654749301672	-0.482453689099869	FALSE
PA14_16800	transitional.growth	2.74116127000627	0.0601946320349908	FALSE
PA14_20500	transitional.growth	2.78598410222456	-0.478886629522013	FALSE
PA14_27190	transitional.growth	2.9476021582549	-0.334592036707959	FALSE
PA14_29620	transitional.growth	2.37230712879299	-0.62759368917981	FALSE
PA14_30420	transitional.growth	2.43121358295477	-0.395736706457051	FALSE
PA14_30720	transitional.growth	2.96097734634188	-0.315959502872295	FALSE
PA14_40370	transitional.growth	2.44666969483445	-0.902904943571458	FALSE
PA14_51230	transitional.growth	2.57402218329775	-0.310082609921601	FALSE
PA14_52560	transitional.growth	3.01088882991721	-0.449677331884786	FALSE
PA14_53820	transitional.growth	2.83669748243977	-0.223478385304585	FALSE
PA14_63010	transitional.growth	2.66546710051585	-0.565408315183931	FALSE
PA14_63460	transitional.growth	2.17296807681949	-0.429551457519327	FALSE
PA14_71900	transitional.growth	3.0423505930547	-0.0568940112595714	FALSE
PA14_21580	transitional.growth	2.31882297216442	-0.0540687411293663	FALSE
PA14_17700	transitional.growth	2.20042663718472	-0.43578304691769	FALSE
PA14_51940	transitional.growth	2.19944960351094	-0.361563723574616	FALSE
PA14_64290	transitional.growth	1.77628629925007	-0.33181405464391	FALSE
PA14_18380	transitional.growth	2.22675108889665	-0.347019213076784	FALSE
PA14_67820	transitional.growth	2.35725046345088	0.0925849115878438	FALSE
PA14_32490	transitional.growth	2.30437985761905	-0.55271722152951	FALSE
PA14_23610	transitional.growth	2.09926058663653	-0.604261664423307	FALSE
PA14_42600	transitional.growth	2.05638202942395	-0.0166366797017366	FALSE
PA14_73020	transitional.growth	1.95048826211841	-0.361730539204198	FALSE
PA14_37900	transitional.growth	2.04179434054681	-0.35538417022357	FALSE
PA14_39710	transitional.growth	1.91731723801412	-0.181243792311154	FALSE
PA14_45000	transitional.growth	1.98717746644495	-0.724277114884224	FALSE
PA14_23680	transitional.growth	2.46911709624174	-1.38616361195366	FALSE
PA14_29600	transitional.growth	1.96791162433848	-0.729519121399994	FALSE
PA14_63960	transitional.growth	2.24094583227995	-0.391990620382163	FALSE
PA14_17710	transitional.growth	2.00914792079955	-0.559436331535009	FALSE
PA14_18520	transitional.growth	1.80851650549607	-0.503159545638647	FALSE
PA14_01300	transitional.growth	2.48206046085479	-0.640016129500532	FALSE
PA14_46620	transitional.growth	2.56970643722598	-1.04659267801491	FALSE
PA14_48840	transitional.growth	1.98829323285165	-0.282550139120621	FALSE
PA14_18550	transitional.growth	1.78393900019283	-0.464987540631718	FALSE
PA14_49500	transitional.growth	2.21061383188269	0.323173157229795	FALSE
